,dec_min,ra_min,dec_max,ra_max,fits_path
0,-0.15779695480223876,15.175349607621504,-0.14503604998193115,15.187976072338989,spitzer_01500+0000_rgb
0,-0.8621182571665778,15.447003983160169,-0.8526531083354479,15.456236893224089,spitzer_01500+0000_rgb
0,0.5804488874246777,14.351014003885693,0.5879775331827246,14.358511399644053,spitzer_01500+0000_rgb
0,0.1751254865299951,13.81874773316669,0.20857698359131346,13.851387218517377,spitzer_01500+0000_rgb
0,-0.15604703619994628,16.2987824577153,-0.13464314644002684,16.32079576315923,spitzer_01500+0000_rgb
0,-0.6186459085270825,14.14701970254022,-0.6027968689720312,14.16297445498484,spitzer_01500+0000_rgb
0,-0.23244449637347167,13.966517913980654,-0.17198917471239988,14.027147470666025,spitzer_01500+0000_rgb
0,-0.21738508897198242,16.433795070297467,-0.20254483846934326,16.448549057780134,spitzer_01500+0000_rgb
0,0.1797638328377783,15.508798171995352,0.19901773889523924,15.527830154226907,spitzer_01500+0000_rgb
0,-0.5672963403556823,14.193345222910297,-0.5057316843958081,14.254877611617891,spitzer_01500+0000_rgb
0,0.12811800002090332,313.96579102596706,0.15055655773922608,313.988688649436,spitzer_31500+0000_rgb
0,0.09464526272542235,314.10929427974037,0.11798535038264647,314.1324742925294,spitzer_31500+0000_rgb
0,0.3252631803411182,314.20031104315314,0.35915624640843746,314.2352291743144,spitzer_31500+0000_rgb
0,0.7020349864692333,313.7773255330601,0.7252739185285108,313.80036296772556,spitzer_31500+0000_rgb
0,-0.6198407327338843,316.4975914360332,-0.5838174583545337,316.53176268508116,spitzer_31500+0000_rgb
0,-0.521183588538164,313.59083367294585,-0.49845832834875,313.6145475398962,spitzer_31500+0000_rgb
0,0.40636067301972656,314.1943138101402,0.4721204379871289,314.26314746830604,spitzer_31500+0000_rgb
0,-0.7235751066965405,314.3940833393925,-0.6943210379786645,314.42301318936364,spitzer_31500+0000_rgb
0,-0.5243900094045373,316.08025409889797,-0.4960454051957959,316.1077678925682,spitzer_31500+0000_rgb
0,-0.4655100864907324,316.3211505401739,-0.44163183152118163,316.3453516711168,spitzer_31500+0000_rgb
0,-0.11438932177277343,313.658597669664,-0.0896233714995996,313.6835442839979,spitzer_31500+0000_rgb
0,-0.20107307741635252,315.95572866882816,-0.1600450016547583,315.9967359112566,spitzer_31500+0000_rgb
0,-0.5105348256238184,316.1300357146111,-0.49232779455588865,316.14775039542354,spitzer_31500+0000_rgb
0,0.3115426401137402,313.4808398589416,0.3320537076169629,313.5017099759204,spitzer_31500+0000_rgb
0,-0.28612987995120115,315.3011021291504,-0.24960196690502195,315.33680443999134,spitzer_31500+0000_rgb
0,0.68768798140437,313.77056772062764,0.7310743741996728,313.8136409623844,spitzer_31500+0000_rgb
0,-0.5304559273126281,313.71415105452513,-0.5075577748723389,313.73701563762984,spitzer_31500+0000_rgb
0,-0.2530205052822949,313.83866163270716,-0.23186181408763182,313.860060395514,spitzer_31500+0000_rgb
0,-0.13808577335872557,315.05421158799953,-0.114810464346687,315.0768863924603,spitzer_31500+0000_rgb
0,0.26233316794958494,314.1654594810017,0.3135175749898242,314.21800375130954,spitzer_31500+0000_rgb
0,-0.24744002031205808,315.34580256815656,-0.2149038064447119,315.3783968061119,spitzer_31500+0000_rgb
0,0.09207446196988037,313.66944760445136,0.11209179575408203,313.68978289070634,spitzer_31500+0000_rgb
0,0.304058427948999,313.67064779975186,0.3243297493608691,313.6913561328781,spitzer_31500+0000_rgb
0,-0.19878596806422363,315.9718656722475,-0.1770321434119702,315.99386188784786,spitzer_31500+0000_rgb
0,0.23659228279032712,314.1277825608055,0.3321772427719775,314.22205371871695,spitzer_31500+0000_rgb
0,-0.0031980793951025387,314.0672189220882,0.012850829949616699,314.0840109141078,spitzer_31500+0000_rgb
0,0.37331103142313965,314.31441488315795,0.39107486588091794,314.3317060613704,spitzer_31500+0000_rgb
0,-0.12991699088833006,313.63786199278803,-0.07308691333163085,313.6945595833669,spitzer_31500+0000_rgb
0,-0.36528653606067624,315.83355484192487,-0.3444196742901782,315.85457958129797,spitzer_31500+0000_rgb
0,-0.1453763006295703,315.0409967443817,-0.10240071512182616,315.0832897127088,spitzer_31500+0000_rgb
0,-0.509379389437456,313.72792188772075,-0.49596190910288085,313.74097983029856,spitzer_31500+0000_rgb
0,-0.370800126500332,316.34056069622983,-0.3191117318349243,316.3942923139379,spitzer_31500+0000_rgb
0,-0.22030452253653807,314.845573732013,-0.19806835739431639,314.8670638034127,spitzer_31500+0000_rgb
0,-0.14963761243591553,314.67063167647075,-0.12161075724743407,314.6993927438915,spitzer_31500+0000_rgb
0,0.31739534187812984,314.5874041382405,0.33089696934728025,314.601015303469,spitzer_31500+0000_rgb
0,-0.03360538703373779,314.32295703802043,-0.011737467330541991,314.34410986984017,spitzer_31500+0000_rgb
0,0.35952115525895506,314.1204078864001,0.3914283815023828,314.15209896681233,spitzer_31500+0000_rgb
0,-0.5583480982576647,313.68162729182956,-0.532258620979497,313.7072340624068,spitzer_31500+0000_rgb
0,-0.8628095209943005,313.74627312451645,-0.8414885983559472,313.76757423107426,spitzer_31500+0000_rgb
0,0.23676562263234374,314.185229012054,0.2582425104384082,314.2080455808362,spitzer_31500+0000_rgb
0,-0.2725226209726904,316.28306926207165,-0.2594300918067407,316.29650745366905,spitzer_31500+0000_rgb
0,-0.36615404907283444,314.5596998741947,-0.3503842738399072,314.5756883180452,spitzer_31500+0000_rgb
0,0.1037458485719165,313.77354786382705,0.17072851391771485,313.8409476027364,spitzer_31500+0000_rgb
0,0.10385522357082275,313.73322201787613,0.13451822782148437,313.7643961712102,spitzer_31500+0000_rgb
0,-0.4102226521477734,316.3446233182595,-0.39790901294799313,316.3570579087927,spitzer_31500+0000_rgb
0,-0.2269612607512207,314.892640788834,-0.2075341776121582,314.9119516610367,spitzer_31500+0000_rgb
0,0.09282576404570068,314.2441917393289,0.11151481008276855,314.263142748254,spitzer_31500+0000_rgb
0,0.41711392812052733,314.27461100985806,0.438054194838208,314.29551091199284,spitzer_31500+0000_rgb
0,0.11755680220984863,313.5587229961836,0.13948600120930663,313.58029363398873,spitzer_31500+0000_rgb
0,0.22744807715260254,314.2544617587575,0.24204491945455078,314.26889974689436,spitzer_31500+0000_rgb
0,-0.04762744092997558,314.82555452648404,-0.033221191074038085,314.8397473974359,spitzer_31500+0000_rgb
0,0.40775032144333007,314.13969320521767,0.5673261662017383,314.30057845751503,spitzer_31500+0000_rgb
0,-0.32647737303730956,315.8612684646946,-0.31203905937960935,315.87580773049973,spitzer_31500+0000_rgb
0,0.11025097545999023,313.73459994754984,0.12294742715594238,313.7470944135707,spitzer_31500+0000_rgb
0,0.094610431996604,314.26410010501525,0.10846541232680419,314.27780241607616,spitzer_31500+0000_rgb
0,-0.06204858336388916,316.45423266164585,-0.044598144085268555,316.4713078974777,spitzer_31500+0000_rgb
0,0.25776936591188965,314.64823747096557,0.2750808891762744,314.6654056023043,spitzer_31500+0000_rgb
0,0.021172118928903808,312.6408299089563,0.07977604086890625,312.6993441499076,spitzer_31200+0000_rgb
0,0.3497654587419287,310.91163493926905,0.47519042493559566,311.0439362074773,spitzer_31200+0000_rgb
0,0.3637963830807861,311.4480934299982,0.43631200735562986,311.5215182339515,spitzer_31200+0000_rgb
0,0.34888541317781246,311.4719591524158,0.3721923790905762,311.4962838592038,spitzer_31200+0000_rgb
0,0.003131754525974121,310.8785032664233,0.01912670879310791,310.89491879360287,spitzer_31200+0000_rgb
0,0.3040441050324756,312.0994995107238,0.3267447883992187,312.1222609037253,spitzer_31200+0000_rgb
0,-0.47605362479675534,312.9327228910634,-0.4132748168307934,312.9986575014066,spitzer_31200+0000_rgb
0,0.4919663036740869,312.42955256731904,0.5148969675072802,312.4527837682586,spitzer_31200+0000_rgb
0,-0.34372696596377195,313.26800757602433,-0.3102653777567212,313.3010185823674,spitzer_31200+0000_rgb
0,-0.46657323752176755,310.6503564588089,-0.4322045855217041,310.68572820324687,spitzer_31200+0000_rgb
0,-0.7277685880999182,312.7275020272302,-0.7058015066138599,312.7495444260983,spitzer_31200+0000_rgb
0,-0.28330785849504636,312.5050766551055,-0.2517109349828906,312.53906013458334,spitzer_31200+0000_rgb
0,0.3110652638164306,313.4802820693443,0.3314850227268164,313.50042087326074,spitzer_31200+0000_rgb
0,0.054460855575183105,312.52844766724155,0.0697362460474292,312.5438518825823,spitzer_31200+0000_rgb
0,0.0817358390263916,311.7485992863682,0.09733276269854736,311.7642478864721,spitzer_31200+0000_rgb
0,-0.4679156854250097,312.8644727289855,-0.4460957800442505,312.8859079094352,spitzer_31200+0000_rgb
0,0.05827433209954834,312.7469392828952,0.08544148677579345,312.77385741413644,spitzer_31200+0000_rgb
0,0.7368888272665283,311.1768173910443,0.7656163660417529,311.2048549884202,spitzer_31200+0000_rgb
0,-0.06796728447657714,312.3747556114868,-0.04465950476173828,312.3977683879494,spitzer_31200+0000_rgb
0,-0.22584903745505125,311.8331746435953,-0.20817813919426023,311.85082601060634,spitzer_31200+0000_rgb
0,0.0592495925064624,312.07811523359385,0.08168733642270996,312.10002864483306,spitzer_31200+0000_rgb
0,0.3962198853607177,311.4633362683875,0.41335855706433106,311.4806988984222,spitzer_31200+0000_rgb
0,0.22785074641940917,311.55104590292706,0.25147900139145996,311.5736975954089,spitzer_31200+0000_rgb
0,0.1892120749307959,311.87951448688193,0.25434325917531736,311.94431217503603,spitzer_31200+0000_rgb
0,0.24984602614737303,312.9349056709895,0.2790747042405029,312.96373184257624,spitzer_31200+0000_rgb
0,-0.35866820930394283,310.7444261193266,-0.3412579718478369,310.76188022071454,spitzer_31200+0000_rgb
0,-0.4632992303930493,310.5671412903703,-0.4440538692573779,310.5864576964271,spitzer_31200+0000_rgb
0,-0.3885787721558789,310.88827637830474,-0.3653430139246948,310.912244314263,spitzer_31200+0000_rgb
0,-0.07014046153817871,311.0472335707256,-0.006545898372041016,311.1133551520956,spitzer_31200+0000_rgb
0,0.41270686436251464,311.488934900944,0.4211733356320166,311.49729948419366,spitzer_31200+0000_rgb
0,-0.44199039271551266,310.61076010503825,-0.41233113194439697,310.6400647922452,spitzer_31200+0000_rgb
0,0.31450357758413083,311.5342024786163,0.3311036750743799,311.55018978314394,spitzer_31200+0000_rgb
0,-0.6070204610521911,311.56555876085486,-0.5743712914568079,311.5973431029849,spitzer_31200+0000_rgb
0,-0.4080789347212939,310.7580800905442,-0.39272655857273436,310.77321746018447,spitzer_31200+0000_rgb
0,0.850087882124121,311.8348344743079,0.8660379145167041,311.84984619290776,spitzer_31200+0000_rgb
0,-0.32079320968269287,312.14092350119495,-0.30263199567159665,312.15926578616774,spitzer_31200+0000_rgb
0,-0.4724650831659741,313.30597012040386,-0.4521418411817065,313.3262309234239,spitzer_31200+0000_rgb
0,-0.007409016852993164,312.03578645797546,0.010052978415095214,312.0529962559805,spitzer_31200+0000_rgb
0,-0.022514729592561036,312.80092447115743,-0.004661051385681152,312.81888028152474,spitzer_31200+0000_rgb
0,0.6643194920547216,312.3001951467376,0.676891594793584,312.31291747733957,spitzer_31200+0000_rgb
0,0.479295893644541,311.2094100013955,0.5018893178977735,311.232058438669,spitzer_31200+0000_rgb
0,0.07386238532908447,311.77884619361777,0.0968899729894336,311.80262044468213,spitzer_31200+0000_rgb
0,-0.22490909605820067,310.51066179874755,-0.207743731646521,310.52775229336834,spitzer_31200+0000_rgb
0,-0.33688321603220944,312.2879502738132,-0.3167458464419165,312.30803157244054,spitzer_31200+0000_rgb
0,0.432445959217207,310.93155762787194,0.45118472856106934,310.9494814558177,spitzer_31200+0000_rgb
0,0.28547900105145996,311.61213346742034,0.3036238576408447,311.63086702843094,spitzer_31200+0000_rgb
0,-0.14308455260561279,313.44792558366527,-0.12374259316361572,313.46725419675323,spitzer_31200+0000_rgb
0,0.5933343039624902,311.40917253194993,0.6185358011063086,311.4344391332598,spitzer_31200+0000_rgb
0,0.2730900037795166,312.6126788675711,0.2877683890493994,312.6270762469845,spitzer_31200+0000_rgb
0,-0.5464589789104102,310.85420639166625,-0.5276856636684558,310.8723209748185,spitzer_31200+0000_rgb
0,0.2310808896162744,311.9055882170899,0.2644422174076611,311.93842073629287,spitzer_31200+0000_rgb
0,0.06007389262842773,311.84790201975017,0.12758691278663084,311.91864013753235,spitzer_31200+0000_rgb
0,0.25980696354776367,312.2526857071086,0.2740854464778955,312.2668812636072,spitzer_31200+0000_rgb
0,0.0637879225392041,311.8932770192964,0.0960650218258081,311.9248935554386,spitzer_31200+0000_rgb
0,0.011567952358278809,312.6939793224873,0.04135758422184082,312.72315331308096,spitzer_31200+0000_rgb
0,0.38743782164645507,311.4505978245044,0.4202355101205615,311.4835530650603,spitzer_31200+0000_rgb
0,-0.5644734644073486,310.87662354639,-0.548393630583772,310.89261882617797,spitzer_31200+0000_rgb
0,-0.19861702275341309,310.5531243634271,-0.18461661599237547,310.56664714975017,spitzer_31200+0000_rgb
0,-0.4326089637728686,312.31046280614015,-0.41822704659897947,312.32470507487795,spitzer_31200+0000_rgb
0,-0.4913771109716455,312.8979376944711,-0.35341861625748044,313.03116722601646,spitzer_31200+0000_rgb
0,0.672079420362539,310.4988798978237,0.6895747001355029,310.5160908351516,spitzer_31200+0000_rgb
0,-0.398493729739021,311.46321289599285,-0.3759431928551514,311.4851645559296,spitzer_31200+0000_rgb
0,0.19370523894836425,311.92313492915406,0.2153670225859131,311.94439453180604,spitzer_31200+0000_rgb
0,-0.4057652954215136,312.35860009407025,-0.3869046185267871,312.3769234988349,spitzer_31200+0000_rgb
0,-0.6429377377112475,311.5907057332596,-0.6249869729167968,311.6088507526094,spitzer_31200+0000_rgb
0,-0.4200143187165234,312.37514981721205,-0.4050413370954199,312.38978214128446,spitzer_31200+0000_rgb
0,0.6380730730463525,311.1971873452677,0.6525585872244141,311.2114653399166,spitzer_31200+0000_rgb
0,-0.49435985833765134,310.77947104085115,-0.4801538037922119,310.7936204547721,spitzer_31200+0000_rgb
0,-0.5883777610433056,311.53699170384886,-0.5658241317115502,311.55886133253637,spitzer_31200+0000_rgb
0,0.23976725020649414,310.73986296833056,0.26139127342775387,310.7613961712402,spitzer_31200+0000_rgb
0,-0.16186384929281983,311.9970520833628,-0.14544986833716797,312.01366064439463,spitzer_31200+0000_rgb
0,0.2091650369708496,311.88374316522504,0.24199316164256834,311.91576155683197,spitzer_31200+0000_rgb
0,0.4801940056147265,312.3318705207698,0.49584358228114744,312.3469339971817,spitzer_31200+0000_rgb
0,-0.26399641663086915,311.6234791704319,-0.25483324940479246,311.6326547888297,spitzer_31200+0000_rgb
0,-0.15249023285009766,312.64375585293743,-0.06439697201228027,312.73355069253427,spitzer_31200+0000_rgb
0,0.21359423614530762,311.2658655672372,0.23781021897606444,311.29039225970024,spitzer_31200+0000_rgb
0,-0.5090395456908545,312.5795511009753,-0.4889954378183789,312.5997935324135,spitzer_31200+0000_rgb
0,0.3251031868531348,310.7445755333876,0.3376196255300537,310.75696062440954,spitzer_31200+0000_rgb
0,-0.3557942672753906,313.24500902075306,-0.2944879527842871,313.3056279776664,spitzer_31200+0000_rgb
0,-0.4790934196882324,311.468166671985,-0.44588492392656737,311.50062386567083,spitzer_31200+0000_rgb
0,0.2016879862643701,312.5677790470566,0.25271646882700194,312.6198430927599,spitzer_31200+0000_rgb
0,-0.0825516756067749,312.1677431623851,-0.05261914009880859,312.1988993306933,spitzer_31200+0000_rgb
0,0.12947021354904784,311.75798763262844,0.1435783677048413,311.7721027041019,spitzer_31200+0000_rgb
0,-0.17719164861870848,311.80553922720503,-0.16375260252914062,311.8190247413931,spitzer_31200+0000_rgb
0,0.18670393693504395,313.4499031837432,0.20163785605653808,313.46436340902176,spitzer_31200+0000_rgb
0,0.026271239971662596,311.90616422619877,0.04649446568088867,311.92609391349947,spitzer_31200+0000_rgb
0,-0.08965690014509765,312.49380256667655,-0.0769033195434668,312.5067954864685,spitzer_31200+0000_rgb
0,-0.40364151614587646,327.7227291594394,-0.38453059511302734,327.7407165453272,spitzer_32700+0000_rgb
0,-0.4925323843975927,328.1689230026337,-0.45840697783780515,328.20192275816305,spitzer_32700+0000_rgb
0,-0.5641052596584265,326.77515202047766,-0.5420095974444873,326.7970782897896,spitzer_32700+0000_rgb
0,-0.4487738399133032,327.6283045998367,-0.42753165262572507,327.6491899349144,spitzer_32700+0000_rgb
0,0.9867573143511768,328.22150314126804,1.0101272685445606,328.2449745765802,spitzer_32700+0000_rgb
0,-0.29028783889399656,326.8803172212489,-0.2660742974694653,326.9038299163263,spitzer_32700+0000_rgb
0,-0.6053186788426465,328.29959699221234,-0.5770771426667285,328.3271994496186,spitzer_32700+0000_rgb
0,-0.24857437902467283,327.22613508888446,-0.22902074966291747,327.2452652970265,spitzer_32700+0000_rgb
0,-0.21298567495347656,328.15678315086706,-0.19065063285911865,328.17909263957625,spitzer_32700+0000_rgb
0,-0.27190828178612547,327.12617594274866,-0.24952636469223632,327.1478170558135,spitzer_32700+0000_rgb
0,0.13306428903394044,326.63288151408784,0.150491697713833,326.65009277693656,spitzer_32700+0000_rgb
0,0.5643066349819336,327.68347899707146,0.5990099223953174,327.7180200123511,spitzer_32700+0000_rgb
0,-0.5796335391255395,328.1826473677308,-0.557545730101626,328.20460838639144,spitzer_32700+0000_rgb
0,0.37756184518271485,328.0518388566691,0.39041226823129394,328.0642639460631,spitzer_32700+0000_rgb
0,0.6025348247038184,326.71474088826926,0.6259031512930517,326.7378640976734,spitzer_32700+0000_rgb
0,0.8919755770177441,326.44187044828965,0.9223862212448877,326.47247005735863,spitzer_32700+0000_rgb
0,-0.12178173706343261,327.9676155502197,-0.08231632404662842,328.0055769756213,spitzer_32700+0000_rgb
0,-0.6394496599466492,327.79334821797795,-0.6166974629085461,327.81672761227543,spitzer_32700+0000_rgb
0,0.532399897019751,326.68267692374616,0.5667316024056006,326.71767676063575,spitzer_32700+0000_rgb
0,0.7546526617243066,326.701240400123,0.8078240479113428,326.75272363528524,spitzer_32700+0000_rgb
0,0.8433434160457324,327.618608229491,0.8715117100348828,327.6469800553792,spitzer_32700+0000_rgb
0,0.029695068062424314,327.0449379878319,0.04488313757200195,327.0604295241353,spitzer_32700+0000_rgb
0,0.6548172135039111,326.763136070077,0.6833316988958495,326.7909630554758,spitzer_32700+0000_rgb
0,-0.5032128042126636,327.47458064304067,-0.4827504834537451,327.49550837720636,spitzer_32700+0000_rgb
0,-0.5716510766402599,328.33522412808657,-0.5394265896578173,328.3673710800763,spitzer_32700+0000_rgb
0,-0.5353583523938122,325.8007757281381,-0.5009246369178368,325.83481348821437,spitzer_32700+0000_rgb
0,-0.5988119650405261,328.2491452715255,-0.533996942902218,328.31230239573114,spitzer_32700+0000_rgb
0,0.08180590738506592,325.5826696105275,0.1027570790505542,325.60239031345526,spitzer_32700+0000_rgb
0,0.466087723203706,326.5993172240589,0.6239096617296533,326.76110205317025,spitzer_32700+0000_rgb
0,-0.5893705181948364,326.94480371148944,-0.5599174748695752,326.97272493516857,spitzer_32700+0000_rgb
0,-0.397766760345249,327.70028498648674,-0.37779491809705074,327.7199208098581,spitzer_32700+0000_rgb
0,0.43261490452801754,328.3098535635616,0.4520074824590918,328.3279808827163,spitzer_32700+0000_rgb
0,0.6907236259052636,326.36385221990315,0.7129081959959179,326.38654427696787,spitzer_32700+0000_rgb
0,0.7752382734976172,326.9212216804753,0.7932986574315967,326.93945931050126,spitzer_32700+0000_rgb
0,-0.524523350874558,327.9034305329579,-0.5035409292093823,327.92411205130577,spitzer_32700+0000_rgb
0,0.4684151971387646,327.3747442182578,0.4911230419637695,327.39738256438557,spitzer_32700+0000_rgb
0,0.5822818952188477,326.6406813186974,0.6145563089586035,326.6726022168156,spitzer_32700+0000_rgb
0,0.4154711872515381,328.3000055615442,0.43837369353292965,328.32219550272856,spitzer_32700+0000_rgb
0,0.5636280868116357,326.64468880563646,0.587253900377461,326.66770736009374,spitzer_32700+0000_rgb
0,-0.4770614372866772,327.2303061500407,-0.4600381627173266,327.2470068334674,spitzer_32700+0000_rgb
0,0.6495117122548828,328.131939604566,0.6620743748896728,328.14425194168246,spitzer_32700+0000_rgb
0,0.07725024336812256,328.0836883029652,0.1376828599512964,328.142975289677,spitzer_32700+0000_rgb
0,-0.5535932968729211,327.21212833446725,-0.5321653999517835,327.23358276133604,spitzer_32700+0000_rgb
0,-0.6643948501268847,327.77352017455644,-0.6467207373478967,327.7918020754153,spitzer_32700+0000_rgb
0,-0.5963674256769507,328.1983158652955,-0.5519444931784716,328.24289146706326,spitzer_32700+0000_rgb
0,-0.4911047314170776,328.3472899645544,-0.4755735629525976,328.36304130717036,spitzer_32700+0000_rgb
0,-0.11086629120904541,327.3489166631775,-0.09202848215263183,327.3677654585619,spitzer_32700+0000_rgb
0,0.4546940058697265,327.3713610802708,0.506683751443579,327.4243335732306,spitzer_32700+0000_rgb
0,-0.3199729785711035,326.94098307350686,-0.29812947293016356,326.96237744178245,spitzer_32700+0000_rgb
0,0.2564205703524609,326.6546206089225,0.2708631157809521,326.66907845383,spitzer_32700+0000_rgb
0,-0.12793009312174072,327.9406299547864,-0.05256518502122314,328.0154115295594,spitzer_32700+0000_rgb
0,0.49838573720364254,326.58420052499133,0.5320978136894384,326.6172989947124,spitzer_32700+0000_rgb
0,0.004271647092700195,326.91238509202196,0.06819921806800781,326.9776850588169,spitzer_32700+0000_rgb
0,0.14555899919545165,327.90474437571817,0.17083235506250977,327.9301765450602,spitzer_32700+0000_rgb
0,-0.3546220667662793,327.7430225348875,-0.3330080533105444,327.76431232959646,spitzer_32700+0000_rgb
0,-0.5374457547166882,326.58309245208574,-0.46722493022358397,326.6521193068642,spitzer_32700+0000_rgb
0,-0.3655841434795752,327.6171210061986,-0.33599104481717285,327.64769392255954,spitzer_32700+0000_rgb
0,0.0022540689878759765,326.92632617261177,0.13077075064541746,327.0570973301582,spitzer_32700+0000_rgb
0,-0.5082163848917944,327.2535283991574,-0.4936586050894555,327.26796305070576,spitzer_32700+0000_rgb
0,0.42593489157398434,328.3220288157185,0.44760741739892573,328.34352132852445,spitzer_32700+0000_rgb
0,-0.470612625502207,326.0082434995009,-0.33616365223732175,326.1401476322964,spitzer_32700+0000_rgb
0,-0.566833815946245,326.7378082708511,-0.5327126004671447,326.7714620791083,spitzer_32700+0000_rgb
0,0.3562651331560986,328.305112128876,0.3727537397620459,328.32188180237364,spitzer_32700+0000_rgb
0,0.08606819575390136,327.91258592837414,0.10233829650265869,327.92891425666136,spitzer_32700+0000_rgb
0,0.4098253539746631,328.2898313266199,0.4663803664299463,328.3459829373865,spitzer_32700+0000_rgb
0,0.02572355117505615,326.9369171555787,0.05681778914536377,326.9674277347007,spitzer_32700+0000_rgb
0,-0.2496238581808447,326.76862028226174,-0.22929068781125975,326.7886536479468,spitzer_32700+0000_rgb
0,0.9223040272352929,326.31919580758927,0.9455986233565137,326.34151058601196,spitzer_32700+0000_rgb
0,-0.6001304057825501,326.73765608986304,-0.4990132599838257,326.8380319026613,spitzer_32700+0000_rgb
0,0.010294677631428223,326.4023994200385,0.029219319369265136,326.4217801164593,spitzer_32700+0000_rgb
0,-0.5158323516125097,326.90735156342646,-0.5002529246849707,326.92408479893624,spitzer_32700+0000_rgb
0,-0.49164029456276365,326.65820068701174,-0.42343358951566407,326.724558433744,spitzer_32700+0000_rgb
0,0.5315657498926758,327.6592476333815,0.6172184183069824,327.74496621976385,spitzer_32700+0000_rgb
0,0.37776448189943845,328.30848458571074,0.39615315359055175,328.3269576690221,spitzer_32700+0000_rgb
0,-0.6959157645252173,327.7210628996904,-0.6045069519627428,327.8166387450888,spitzer_32700+0000_rgb
0,-0.7202365243731554,327.9640476791616,-0.7083723073694018,327.97558047527025,spitzer_32700+0000_rgb
0,-0.36825146116123536,327.7497597581274,-0.33231526360393066,327.7858630292507,spitzer_32700+0000_rgb
0,0.9630074773490918,326.6216805050853,0.9706747949807519,326.62927295292604,spitzer_32700+0000_rgb
0,-0.08545117102048828,326.56841650822207,-0.0675966790115332,326.5863961629902,spitzer_32700+0000_rgb
0,0.22226855246481445,327.11016764212746,0.2746842420448242,327.1637447900292,spitzer_32700+0000_rgb
0,0.14372094582841552,327.7396788663011,0.19385058399899413,327.7918183514568,spitzer_32700+0000_rgb
0,0.5619866480259668,326.21566813935374,0.6316769142561475,326.2835361399771,spitzer_32700+0000_rgb
0,-0.5633942407853283,327.29913508815446,-0.5309359891567859,327.33113663405845,spitzer_32700+0000_rgb
0,0.7881319908165967,326.7214394559106,0.8099636963274462,326.74173567966596,spitzer_32700+0000_rgb
0,0.16320247232630858,326.5377500046225,0.17487271960543946,326.5494622440887,spitzer_32700+0000_rgb
0,-0.2833022432607275,327.7800161868613,-0.2663309706439819,327.79754491389957,spitzer_32700+0000_rgb
0,-0.0008749186110424804,326.94517382867326,0.018734863093901367,326.9651219079009,spitzer_32700+0000_rgb
0,-0.621983392217666,328.1642518194122,-0.5991504253235999,328.18670624627094,spitzer_32700+0000_rgb
0,0.17733984197660155,328.1377769661613,0.19754508265996581,328.1582827032609,spitzer_32700+0000_rgb
0,-0.8388627031999145,327.4529025833616,-0.8164534016661951,327.47539493339707,spitzer_32700+0000_rgb
0,0.5511645452696045,328.10132156288,0.5851603131588134,328.13465636072374,spitzer_32700+0000_rgb
0,0.5873216087101172,328.0698950088323,0.5972700135585498,328.079905466089,spitzer_32700+0000_rgb
0,-0.5757504011435376,328.26652220413166,-0.5429237413155542,328.29904647545357,spitzer_32700+0000_rgb
0,-0.5407898708941845,327.27428767629357,-0.5083962351504125,327.3067468231044,spitzer_32700+0000_rgb
0,-0.5335864204453857,328.0910160209909,-0.5152550404203662,328.1099298391611,spitzer_32700+0000_rgb
0,-0.3895533815211328,326.4614532931459,-0.3684151981387646,326.4829113007438,spitzer_32700+0000_rgb
0,-0.29734692085465575,328.35882666691305,-0.26699893938730224,328.3887323876426,spitzer_32700+0000_rgb
0,0.14710489761749268,325.57534376424655,0.15511539558426268,325.58336459749967,spitzer_32700+0000_rgb
0,-0.5183326771083399,326.8712071952983,-0.505723058093811,326.88360872512226,spitzer_32700+0000_rgb
0,0.49233446773290523,326.61543131894985,0.514933100319419,326.6380553421611,spitzer_32700+0000_rgb
0,0.2579786758056299,327.6694889255968,0.2892949189820508,327.7004573497663,spitzer_32700+0000_rgb
0,0.5197216744902832,326.61464127989524,0.542358555774331,326.6368681676938,spitzer_32700+0000_rgb
0,0.5394178005954052,327.0988714182821,0.55195865333458,327.1111557606072,spitzer_32700+0000_rgb
0,-0.3741084760766235,327.60431119187353,-0.28830891638774414,327.6881156343949,spitzer_32700+0000_rgb
0,0.34877245744977536,328.16952114715895,0.35856444953935546,328.17922968384573,spitzer_32700+0000_rgb
0,0.5089886016809473,326.6121765989303,0.5737579695228369,326.6768225943776,spitzer_32700+0000_rgb
0,-0.6153477314767309,327.33017838211487,-0.5968166851125623,327.349418046636,spitzer_32700+0000_rgb
0,0.014449218605507812,327.8428838620139,0.023563476326865233,327.85193903770454,spitzer_32700+0000_rgb
0,-0.6945443045779943,344.0708403413228,-0.6334875018031457,344.1293922613103,spitzer_34500+0000_rgb
0,-0.6869731376615186,343.8586980908401,-0.5908615256669055,343.95533187893625,spitzer_34500+0000_rgb
0,-0.15573282721871337,343.6735566538894,-0.09920320538817627,343.73061427050635,spitzer_34500+0000_rgb
0,-0.908848379583391,345.36997265255025,-0.8962279370012621,345.3825961875803,spitzer_34500+0000_rgb
0,-0.07099462819630371,345.546902338281,0.0026979166396875,345.61874478547924,spitzer_34500+0000_rgb
0,0.3434274054198926,345.4773588819452,0.3714057580046924,345.5047355092756,spitzer_34500+0000_rgb
0,0.10664566950645996,343.9009939888546,0.12926244987925048,343.92389975034433,spitzer_34500+0000_rgb
